DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
,MSFT,MSFT,MSFT,MSFT,MSFT
2020-01-02,151.04081043121997,152.8957614430933,150.61274704618017,152.79112243652344,22622100
2020-01-03,150.6032296866788,152.1537709346399,150.3558932248189,150.8885955810547,21116200
2020-01-06,149.4236593991698,151.34520527945125,148.88143518681778,151.2786102294922,20813700
2020-01-07,151.55448674061407,151.88741845287856,149.65197004750095,149.8992919921875,21634100
2020-01-08,151.18347838942788,152.96234132463985,150.25124929659466,152.2869415283203,27746500
2020-01-09,153.95165378716467,154.3131366188501,153.18113681650973,154.18946838378906,21385000
2020-01-10,154.88391673930064,155.26441433524994,153.323838856771,153.47604370117188,20725900
2020-01-13,153.87555531921038,155.35000875909117,153.39992611376826,155.32147216796875,21626500
2020-01-14,155.42613487636908,155.62590555974256,153.83753482973594,154.22755432128906,23477400
2020-01-15,154.69363125416567,155.9492992679197,154.64607994777714,155.22633361816406,21417900
2020-01-16,156.33934990581398,158.13722800089548,156.0349401998481,158.0706329345703,23865400
2020-01-17,159.25967161419416,159.30723743482343,157.36666226753334,158.9552764892578,34371700
2020-01-21,158.55572575157893,159.99213506764096,158.31791117766664,158.38450622558594,29517200
2020-01-22,159.2406717505281,159.32629604947206,157.60450592147876,157.62353515625,24138800
2020-01-23,158.08967563495898,158.66994398570773,157.2145194283478,158.59384155273438,19680800
2020-01-24,159.3452757118844,159.36430494246906,156.43442757958437,156.99566650390625,24918100
2020-01-27,153.2952972785901,155.41661412644106,152.39160463130347,154.37022399902344,32078100
2020-01-28,155.79712647746362,157.68061437029192,155.12174102533777,157.39524841308594,24899900
2020-01-29,159.659192767542,160.52484132139085,157.61399318783765,159.8494415283203,34754500
2020-01-30,165.56653121496151,165.56653121496151,162.46541947030428,164.35842895507812,51597500
2020-01-31,163.81622620551641,163.99695312073845,161.3144118044504,161.93272399902344,36142700
2020-02-03,162.1229799419625,165.9946090221985,162.094443348034,165.88046264648438,30107000
2020-02-04,168.50590659560362,171.83531088100904,167.7163604089728,171.3406524658203,36433300
2020-02-05,175.0600799605943,175.221792144728,169.71401246551764,171.13137817382812,39186300
2020-02-06,172.14924495581388,174.8603373773768,171.2835962721511,174.67959594726562,27751400
2020-02-07,173.93765354697206,176.58215148732543,173.58567796897313,174.9269561767578,33529100
2020-02-10,174.63203316051872,179.63564753016698,174.31811612092304,179.50247192382812,35844300
2020-02-11,181.35739459489128,181.40496041434528,174.5559033494216,175.45008850097656,53159900
2020-02-12,176.5345145026917,176.79135830419105,172.986325159221,175.70692443847656,47062900
2020-02-13,174.1563788696869,177.15283683880781,173.95660823138869,174.75567626953125,35295800
2020-02-14,174.3181167633619,176.3728385673503,173.74735586834763,176.31576538085938,23149500
2020-02-18,176.5630918419848,178.55121863549235,176.45845282574476,178.1041259765625,27792200
2020-02-19,179.38228218118198,179.4967403235362,177.8656535761982,178.63827514648438,29997500
2020-02-20,178.32350404731486,178.609663963269,172.74345118234925,175.91024780273438,36862400
2020-02-21,174.7179393481353,175.03271382255443,169.07110912832576,170.34927368164062,48572600
2020-02-24,160.02851930646872,166.49566562535716,155.69800236911044,163.00454711914062,68311100
2020-02-25,166.16186037714314,166.77232817902157,159.91409509802313,160.31472778320312,68073300
2020-02-26,161.87901364573722,165.26519300844907,160.44822871342618,162.31777954101562,56206100
2020-02-27,155.7838955370893,159.32269602302145,150.69028929512686,150.8810577392578,93174900
2020-02-28,145.37727282154702,156.15585419460237,144.98618816298057,154.53428649902344,97012700
2020-03-02,157.68205041514142,164.94090056106432,154.8204802848911,164.81689453125,71030800
2020-03-03,165.7802974702272,166.9249225999731,154.7727829950037,156.91896057128906,71677000
2020-03-04,160.71529466057675,162.82330947641486,157.97771647661318,162.68023681640625,49814400
2020-03-05,158.38789817730108,162.98547961930032,158.0445092042918,158.59774780273438,47817300
2020-03-06,155.1065978091058,155.583526033775,148.80160609679118,154.11459350585938,72821100
2020-03-09,144.03234626328836,150.4708782982367,143.07848966551825,143.6698760986328,70419300
2020-03-10,150.8619594798835,153.59952319416868,145.53943804182967,153.49459838867188,65354400
2020-03-11,149.87949860861463,150.4231893253635,144.1754254179257,146.54100036621094,56371600
2020-03-12,138.59536565886447,146.38837226502318,132.18544819947115,132.64329528808594,93226400
2020-03-13,140.69382696823536,154.43890196381807,134.2362146991924,151.5010223388672,92727400
2020-03-16,133.53992981317504,142.45849523329102,128.77064660556167,129.1712646484375,87905900
2020-03-17,133.539918122864,140.69384230801745,128.7706353327617,139.8067626953125,81059800
2020-03-18,131.6322279550157,139.26308174950935,128.78973899188242,133.92147827148438,81593200
2020-03-19,136.18210699531306,143.22155860648684,132.58606363997856,136.1248779296875,85922700
2020-03-20,139.26307684274727,140.31232502440062,129.59097058119917,131.01222229003906,84866200
2020-03-23,130.6879003068529,134.0836423608826,126.40509306902422,129.70542907714844,78975200
2020-03-24,137.11691787677145,142.69698609572353,134.7513570384569,141.4951171875,82516700
2020-03-25,142.03878961240642,147.2086906310466,137.7750494516357,140.14060974121094,75638200
2020-03-26,141.5523143478046,149.43117921942496,141.52369981403282,148.90655517578125,64568100
2020-03-27,144.74775225902962,147.742861674162,142.3154147961261,142.79234313964844,57042300
2020-03-30,145.40593346202493,153.18940847212681,143.08805386095278,152.8364715576172,63420300
2020-03-31,152.04472935430687,157.17648228814505,149.3357802257252,150.43272399902344,77927200
2020-04-01,145.94005726534934,150.4708760366592,143.86065689971826,145.09112548828125,57969900
2020-04-02,144.85270245427424,148.30565960881376,143.42191717304067,148.09580993652344,49630700
2020-04-03,147.94315234622604,150.11794405145397,145.1674263747893,146.73175048828125,41243300
2020-04-06,152.9223029413877,158.8171299683736,150.3087305178328,157.64389038085938,67111700
2020-04-07,161.76453069382984,162.15561537698372,155.72661691587626,155.94601440429688,62769000
2020-04-08,158.02546754642904,158.9793244263288,155.95559986361067,157.51039123535156,48318200
2020-04-09,158.6836038185592,159.64699386180075,155.79341913413606,157.5198974609375,51385100
2020-04-13,156.76634012516993,157.93004635708456,154.81093115812013,157.872802734375,41905300
2020-04-14,161.2017527315385,165.7325712254723,160.24789620649983,165.68487548828125,52874300
2020-04-15,163.30026817491645,165.5609185071201,161.43071714722825,163.9488983154297,40940800
2020-04-16,166.25720041151084,169.0996888694817,164.92179250198183,168.87075805664062,50479600
2020-04-17,171.21724495139998,171.69417321031753,167.75474113415606,170.35877990722656,52765600
2020-04-20,168.47972457861755,170.5018962571426,166.91540007067005,166.98216247558594,36669600
2020-04-21,165.49414756999565,165.65630147234762,158.44514670813598,160.0762481689453,56203700
2020-04-22,163.48150981013578,165.9710765404302,162.93781902439517,165.5132293701172,34620200
2020-04-23,166.07599347299146,166.98215444262306,163.02365489148056,163.51011657714844,32790800
2020-04-24,164.1205884971451,166.50523034920104,162.83289062985418,166.49569702148438,34277600
2020-04-27,168.44154254173102,168.73723577485046,165.30336056336014,166.0187530517578,33194400
2020-04-28,167.48770181446167,167.56401210037632,161.57379292571434,161.9744110107422,34392700
2020-04-29,165.22708394143964,169.4812773217259,163.9489192616012,169.24281311035156,51286600
2020-04-30,171.69418360117456,172.07572040952087,168.09814023599054,170.94064331054688,53875900
2020-05-01,167.6880101692875,170.39695969444045,165.9805985317826,166.5147705078125,39370500
2020-05-04,166.4384103480908,170.74029752079653,165.7802470959356,170.58767700195312,30372900
2020-05-05,172.28561955875873,175.17580464936705,171.59884146250522,172.41915893554688,36839200
2020-05-06,173.67823844103557,175.70041008950886,173.2490058153293,174.11700439453125,32139300
2020-05-07,175.67180359584043,176.0342738342213,174.15517479003572,175.12811279296875,28316000
2020-05-08,176.44439353959424,176.4634747473145,174.89915047228297,176.15823364257812,30877800
2020-05-11,174.69882799697035,178.8576432963309,174.41268266477525,178.12318420410156,30892700
2020-05-12,178.18046348376132,178.4093798140285,173.88810763484432,174.08840942382812,32038200
2020-05-13,174.1265358059176,175.55732079272926,168.39384797708584,171.4557342529297,44711500
2020-05-14,169.34768595785033,172.3523428315941,167.57351218768702,172.19972229003906,41873900
2020-05-15,170.7975711556123,178.42842443314447,168.83262876539936,174.70838928222656,46610400
2020-05-18,177.17886054947482,177.6080931015087,175.4714636674925,176.37762451171875,35264500
2020-05-19,176.4920859259728,177.9896477775563,175.02315316277384,175.1566925048828,26799100
2020-05-20,176.7731854358045,177.76796724303873,175.94102370099318,177.5862274169922,31261300
2020-05-21,177.33753337989964,178.55230917533956,175.31929003584244,175.4532012939453,29119500
2020-05-22,175.2236475004892,176.43842329608967,174.60190519153238,175.52972412109375,20826900
2020-05-26,178.23667574206536,178.3897213651275,173.22455564626833,173.6741180419922,36073600
2020-05-27,172.36369947539364,174.07586651268787,168.9202602379732,173.9036865234375,39517100
2020-05-28,172.88015663426094,176.1418547164231,172.53581138686434,173.51144409179688,33810200
2020-05-29,174.78364544763582,176.2566838857437,172.56454250840076,175.28103637695312,42130400
2020-06-01,174.6019059884931,175.04190846445908,173.56888461840913,174.87930297851562,22622400
2020-06-02,176.237533319547,176.9549181227473,173.46365125193154,176.86883544921875,30794600
2020-06-03,176.78275997245333,177.854049985037,175.59667846192727,177.2992706298828,27311000
2020-06-04,176.2854167027589,177.7584408680875,174.37238996609355,174.96542358398438,28761800
2020-06-05,174.67844788777276,179.56623125864076,174.0949742119662,179.0592803955078,39893600
2020-06-08,177.8540630970701,180.35056308169897,176.4192933264842,180.1688232421875,33211600
2020-06-09,179.8244920925628,182.40707496420706,179.11666702897804,181.5462188720703,29783900
2020-06-10,182.81834783757662,189.88697884485663,182.7035563443579,188.280029296875,43872300
2020-06-11,184.73138903425857,187.24700868997357,177.97840854130584,178.16970825195312,52854700
2020-06-12,182.25403113045203,183.3827243729169,177.12711944513842,179.5758056640625,43373600
2020-06-15,176.55320425253194,182.52185174111463,176.00798473503326,180.72360229492188,32770200
2020-06-16,184.5018156842018,187.074838319926,183.13400892422672,185.15225219726562,42556700
2020-06-17,186.54876031192143,187.78267046088928,185.26703618116915,185.79312133789062,25687800
2020-06-18,185.56356662677868,187.94528982384978,185.56356662677868,187.78268432617188,23061600
2020-06-19,189.95392036348656,190.62347656980646,185.9174341829472,186.66351318359375,44441100
2020-06-22,187.27572310292848,192.0295951308486,186.7400780172869,191.84786987304688,32818900
2020-06-23,193.30172772919698,195.08084266844995,192.67042558408718,193.1295623779297,30917400
2020-06-24,192.83304022235203,194.41128094544027,188.0122061894161,189.23654174804688,36740600
2020-06-25,189.1983313222543,191.88613132681965,186.96965360935258,191.62786865234375,27803900
2020-06-26,191.04439085879164,191.19743648447002,186.40531026788494,187.79225158691406,54675800
2020-06-29,187.26615717007454,189.8965685268457,185.13313677470367,189.81048583984375,26701600
2020-06-30,189.27484406104995,195.5112998594685,189.1409327916418,194.66000366210938,34310300
2020-07-01,194.3061051830812,197.37651920325007,192.99568667298786,195.7982635498047,32061200
2020-07-02,196.73564108780818,198.97389321742278,196.08521907415263,197.29042053222656,29315800
2020-07-06,199.7486480317631,201.94863125270484,199.04082302817392,201.53732299804688,31897600
2020-07-07,201.29820433993112,205.3346912981551,198.9451899907763,199.19387817382812,33600700
2020-07-08,200.93472078064175,203.98598541378726,199.61472798711608,203.57469177246094,33600000
2020-07-09,206.92254085954954,206.9703694475072,202.2738852576406,204.9999542236328,33121700
2020-07-10,204.33029948339205,204.77030187903526,201.90076291984792,204.3781280517578,26177600
2020-07-13,205.15296852606744,206.41557308795694,197.5199964776641,198.06521606445312,38135600
2020-07-14,197.16609009947808,199.7678074285818,193.2443797532636,199.28955078125,37591800
2020-07-15,200.44691571125904,202.1399482620508,196.11391182662243,198.99301147460938,32179400
2020-07-16,196.46783598680673,196.75479291046662,193.51221324215135,195.0522003173828,29940700
2020-07-17,195.57822529972975,196.12343015093595,192.6321633422723,194.057373046875,31635300
2020-07-20,196.08523014161685,203.06778028034094,194.18176338498193,202.39822387695312,36884800
2020-07-21,204.36863342367872,204.63645597775718,198.98345892050577,199.67214965820312,37990400
2020-07-22,200.10256015397763,203.0677569362697,199.32778679089205,202.5416717529297,49605700
2020-07-23,198.17998849504676,201.7477789369592,193.35915339838218,193.73219299316406,67457000
2020-07-24,191.70439095749353,194.03828570970424,188.92093379341102,192.54612731933594,39827000
2020-07-27,192.70869315297068,195.09997587478225,192.1252195850394,194.98519897460938,30160900
2020-07-28,194.75563936412433,195.79823517500836,192.96696447799928,193.2347869873047,23251400
2020-07-29,193.6939226783325,195.75042021682404,193.22522595682696,195.1860809326172,19632600
2020-07-30,192.25918292512267,195.56872553071244,190.89137584335845,195.03306579589844,25079600
2020-07-31,195.51132911060697,196.18090015305836,190.3557225741938,196.0948028564453,51044000
2020-08-03,202.32166652382227,208.17552235881027,201.2886305655481,207.12335205078125,78983000
2020-08-04,204.85644582294373,205.43035962454596,201.16430400722945,204.01470947265625,49280100
2020-08-05,205.55468941750803,205.65034657959205,202.36951317242983,203.679931640625,28806400
2020-08-06,203.10600788717565,206.96075488712705,202.3503688866513,206.94163513183594,32656800
2020-08-07,205.50687550334305,206.31990300040553,201.75733075780226,203.23992919921875,27820400
2020-08-10,202.46515163658734,202.66602583479983,197.3765088929286,199.19387817382812,36716500
2020-08-11,198.15124744300508,198.61992949774503,194.30606088559605,194.53562927246094,36446500
2020-08-12,196.3625770393475,201.13558288533866,195.8460663631491,200.09298706054688,28013100
2020-08-13,200.3320924786366,202.15903587919007,199.09818248958464,199.624267578125,22588900
2020-08-14,199.6816862727419,200.47559396384904,198.4860447973214,199.8155975341797,17958900
2020-08-17,200.48519806415166,202.0060507427811,199.8347614158808,201.1356201171875,20184800
2020-08-18,201.37469452636418,203.12511518778095,200.1121048693349,202.29295349121094,21336200
2020-08-19,202.78201018312464,203.36689432311783,200.63423579697414,201.06570434570312,27627600
2020-08-20,200.91229268831063,206.14748645620708,200.30824256046913,205.74478149414062,26981500
2020-08-21,205.05441807189857,207.3460103876092,204.08600960250743,204.24900817871094,36249300
2020-08-24,205.94608702842203,206.64604005613015,203.68325865522533,204.89138793945312,25460100
2020-08-25,204.32567868183335,207.69115024090212,204.32567868183335,207.55691528320312,23043700
2020-08-26,208.90887161504648,212.9455181391844,208.41027833727762,212.04421997070312,39600800
2020-08-27,213.7125731282729,221.63246493551068,210.36626752363242,217.25064086914062,57602200
2020-08-28,218.78475766564586,221.14347442445492,217.25064590972104,219.48471069335938,26292900
2020-08-31,217.65335566841725,219.28335584643918,215.0741131215965,216.24388122558594,28774200
2020-09-01,216.22468954280478,218.08481297778908,215.1891564564059,217.9122314453125,25725500
2020-09-02,218.58340731956525,223.27206250514445,217.9889403085082,222.11187744140625,34080800
2020-09-03,219.82987726251335,219.86822383650065,206.1090897704254,208.3527374267578,58400300
2020-09-04,206.24330622180557,209.36907110454203,196.74134498541193,205.4282989501953,59664100
2020-09-08,197.997437643837,201.38209000793702,193.8744856529957,194.3155517578125,52924300
2020-09-09,199.0521415736101,205.99402750209978,198.18919001038276,202.59019470214844,45679000
2020-09-10,204.61332200974817,205.8981590864597,195.705841025255,196.91395568847656,35461500
2020-09-11,198.6686562254681,200.0397844056669,192.95406399122487,195.62918090820312,33620100
2020-09-14,195.8305075657206,200.5862734198402,195.629147791618,196.95233154296875,30375800
2020-09-15,199.83838550770025,201.14238861992482,198.40973041333572,200.18356323242188,21823900
2020-09-16,201.94779697883519,201.97656056981185,196.21402529943012,196.60714721679688,26328100
2020-09-17,191.81302607786137,195.91679765967976,191.7267353023383,194.55526733398438,34011300
2020-09-18,194.44979557058838,195.2647883886692,188.16948622524788,192.13902282714844,55225300
2020-09-21,189.0707782458869,194.36349841827462,188.29413203216168,194.2004852294922,39839700
2020-09-22,196.6167489376903,199.53158656551454,193.75945312781633,198.87957763671875,33517100
2020-09-23,199.33979123685637,199.53156801783254,191.79384015579785,192.33078002929688,30803800
2020-09-24,191.62124221661983,197.10572410762356,190.99799699279353,194.82371520996094,31202500
2020-09-25,195.16893357446148,200.43287620925832,194.2005104553191,199.26312255859375,29437300
2020-09-28,202.19714797770484,203.81756558874196,199.49325275278707,200.81643676757812,32004900
2020-09-29,200.73009133926791,201.4204467564283,198.29466677580942,198.72613525390625,24221900
2020-09-30,199.17680206329678,203.25181013232546,198.03579746308637,201.6697540283203,33829100
2020-10-01,204.69965571820293,205.17906845521924,202.6190061952141,203.71206665039062,27158400
2020-10-02,199.43562062472603,202.30251293819003,197.0769044433746,197.7001495361328,33154800
2020-10-05,198.68785038477122,201.74650651869396,198.45772696407636,201.71774291992188,21331600
2020-10-06,200.2219174695407,201.52590590584774,196.38661605306922,197.43173217773438,28554300
2020-10-07,198.5343725872616,201.458792800773,198.20837548293932,201.19032287597656,25681100
2020-10-08,201.84234479881962,202.49435372750264,199.74252930524,201.9094696044922,19925800
2020-10-09,202.5326658550179,206.97203171595046,202.5326658550179,206.92408752441406,26458000
2020-10-12,209.78143085094663,214.64268330095436,207.8829604018951,212.28396606445312,40461400
2020-10-13,213.54958766520096,215.93706810447387,211.35386937390456,213.68382263183594,28950800
2020-10-14,213.81802923406005,214.98779720120754,210.10738022463195,211.76614379882812,23421700
2020-10-15,208.16099470869122,211.286760163365,207.1158639310317,210.61558532714844,22733100
2020-10-16,211.08540039724295,213.13728611397025,210.28958821105957,210.61558532714844,26057900
2020-10-19,211.34428086543105,213.14687719644527,204.92015397771777,205.39956665039062,27625800
2020-10-20,206.914547762064,208.41989620328016,204.31612419532522,205.8118896484375,22753500
2020-10-21,204.3448694172439,207.98840894984195,204.3448694172439,205.95570373535156,22724900
2020-10-22,205.12148297336407,207.16378548007785,202.9833067179649,206.04196166992188,22351500
2020-10-23,206.17624036102944,207.37477220269963,204.38324140765587,207.3268280029297,18879600
2020-10-26,205.04482977945148,207.4322958032438,199.53158340310517,201.4300537109375,37111600
2020-10-27,202.8778441522253,205.83102786735438,201.6697295267006,204.46949768066406,36700300
2020-10-28,199.11929187560776,200.24111596647438,193.77864139359238,194.33474731445312,51195600
2020-10-29,195.6675255069353,198.82205494353832,194.99633595698424,196.29075622558594,31432600
2020-10-30,195.12096605234098,195.87843166985988,191.4007188728708,194.1333770751953,36953700
2020-11-02,195.87840429104244,196.8276465574942,191.88010474591724,193.99911499023438,30842200
2020-11-03,195.49488804919505,199.55071493466912,194.75658847838346,197.9302978515625,27512000
2020-11-04,205.2078282188854,209.33078060637555,203.67370163686078,207.48023986816406,42311800
2020-11-05,212.89756820022316,214.89192662696342,212.04421424829945,214.09609985351562,36080100
2020-11-06,213.10853130929766,215.12207053147654,209.05270390346763,214.5084228515625,25231900
2020-11-09,215.1987536843843,218.72722378232297,208.90886202770187,209.39785766601562,44395000
2020-11-10,205.66805281257865,207.585703654654,201.08486847045984,202.32174682617188,44045100
2020-11-11,203.6449493616537,209.06230763770108,203.46277017398026,207.6336669921875,29440800
2020-11-12,208.26644552097468,210.0882077008986,205.62967600078795,206.56932067871094,21593900
2020-11-13,207.45142742897676,208.46777983229148,205.34201484825596,207.59524536132812,18621100
2020-11-16,206.0228008331187,208.774639570567,205.6872207347565,208.28562927246094,24953300
2020-11-17,207.2022035133558,208.7171349804939,205.26537184033953,205.62973022460938,24154100
2020-11-18,205.38934124888527,206.8505754409513,202.77450729205842,202.91871643066406,28372800
2020-11-19,203.20714178040058,204.79333979305358,201.81319330215703,204.20692443847656,24792700
2020-11-20,203.99541674603475,205.04326905705003,201.88048130423013,202.25540161132812,22843100
2020-11-23,202.79377032779195,204.08195669194225,200.11165008190773,201.9862518310547,25683500
2020-11-24,201.48634012873154,205.966167884209,200.7845691949016,205.59124755859375,33979700
2020-11-25,206.79292213943785,206.9659555236733,204.24538841273622,205.60086059570312,21012900
2020-11-27,206.54296659445313,207.90806143290217,205.76427241000349,206.90826416015625,14512200
2020-11-30,205.82197549364963,206.4564458958065,202.6880117806121,205.7931365966797,33064800
2020-12-01,206.2161203701726,208.91748606981452,205.10098208136208,207.85040283203125,30904500
2020-12-02,206.57183206459354,207.13901664044988,204.57225193068112,207.04287719726562,23724500
2020-12-03,206.31227829998286,208.01384678706904,205.38938947020824,205.9565887451172,25120900
2020-12-04,205.93732826589252,207.0524811628778,204.93753095520978,206.07191467285156,24666000
2020-12-07,206.08150150138616,207.20626235832566,204.7548683892306,206.0045928955078,24620000
2020-12-08,205.696963041931,208.5617387933713,204.65871891677193,207.6580810546875,23284100
2020-12-09,206.840989365072,206.90827523519087,203.0437163456567,203.61090087890625,32440600
2020-12-10,203.5820405728166,204.8413878398677,202.2265538799134,202.38037109375,26733300
2020-12-11,201.92854057276654,205.07211201200164,201.02488278476247,205.01441955566406,30979400
2020-12-14,204.86063041931797,207.85038484162237,204.6491354053555,205.9180908203125,28798400
2020-12-15,206.85061280985042,207.09094674879418,204.03390608646302,205.850830078125,27000600
2020-12-16,206.44684711302847,211.5996071900063,206.41800821476036,210.80169677734375,35023300
2020-12-17,211.36887743172719,212.34944396119258,209.49427573482185,210.936279296875,32515800
2020-12-18,210.1383514404297,211.19582649894002,207.66772650382657,210.1383514404297,63354900
2020-12-21,209.1385782828704,215.33919043070517,208.87901354427856,213.98370361328125,37181900
2020-12-22,214.07982465441432,216.90615363299253,213.27230628019683,215.281494140625,22612200
2020-12-23,214.48361441637113,214.91621255931088,212.26293123630398,212.47442626953125,18699600
2020-12-24,212.85897955818857,214.96430739109726,212.64748450025485,214.13755798339844,10550600
2020-12-28,215.77179436717526,217.29070652946282,214.3970913608019,216.2620849609375,17933500
2020-12-29,217.5598563272588,218.39621360154018,214.93541425812904,215.48336791992188,17403200
2020-12-30,216.52164682313952,216.90618992435643,212.90702968461719,213.10890197753906,20272300
2020-12-31,213.12811911349903,214.3778584417663,211.18621691630892,213.82028198242188,20942100
2021-01-04,213.9260239305633,214.37785286571398,206.50451143811924,209.27316284179688,37130100
2021-01-05,208.85979759303143,210.07109001348394,207.36011618563242,209.4750518798828,23823000
2021-01-06,203.96656368510168,208.1195403388213,203.745460613917,204.04347229003906,35930700
2021-01-07,205.76426870218953,210.8593503984707,205.44704085761094,209.84994506835938,27694500
2021-01-08,210.22488214133165,212.05142875790764,208.63868411663802,211.1285400390625,22956200
2021-01-11,210.02297630264093,210.44596628665806,208.35024718461395,209.08087158203125,23031300
2021-01-12,208.12919249318384,208.70599981796764,205.0721518107608,206.61988830566406,23249300
2021-01-13,205.74503572020168,208.37908570333695,205.65850437357804,207.97532653808594,20087100
2021-01-14,207.5619967995437,209.05207008476174,204.5145643571503,204.7837371826172,29480800
2021-01-15,205.26439629941862,206.21610922436778,203.83200087080638,204.4280242919922,31746500
2021-01-19,205.48549221860986,208.59060221597767,204.40880100018782,208.0714874267578,30480900
2021-01-20,209.28276291190494,217.0599646081616,208.88861178460542,215.66603088378906,37777300
2021-01-21,216.01211800602644,217.55026091629355,213.82027389362747,216.2716827392578,30709400
2021-01-22,218.30007422042925,221.17447273995552,217.0695659137997,217.21376037597656,30172700
2021-01-25,220.2612290947195,220.89571417206457,215.55069007064066,220.65538024902344,33152100
2021-01-26,222.8952475616762,225.12553827332897,221.18407156095836,223.34707641601562,49169600
2021-01-27,228.79788295270222,231.14354426779957,221.2417842146544,223.8950653076172,69870600
2021-01-28,226.50028319910243,233.25847135017926,226.00038457564827,229.69190979003906,49111200
2021-01-29,226.8656060692636,228.8171162716666,222.40500922536845,222.99142456054688,42503100
2021-02-01,225.97155193690466,233.1238914058092,223.44323452371898,230.3840789794922,33314200
2021-02-02,231.97029548956272,232.9412392161706,229.4612088540299,230.24949645996094,25916300
2021-02-03,230.30717912149223,235.61374112697695,230.00915276059507,233.60455322265625,27158100
2021-02-04,233.27769369628558,233.8352700889591,231.0762270192801,232.65281677246094,25296100
2021-02-05,232.8643186308661,233.8737239461473,231.12430353926055,232.83547973632812,18054800
2021-02-08,233.74876347372876,234.258270207897,231.4992415150819,233.09506225585938,22211900
2021-02-09,232.518256262877,235.29651579174603,232.04721116764924,234.3448028564453,23565000
2021-02-10,235.52725392328455,236.41168103490142,231.57616348500238,233.43154907226562,22186700
2021-02-11,235.3157529463643,235.67144246357017,232.78743534550657,235.03697204589844,15751100
2021-02-12,234.49859580039447,235.8156356029803,233.34499596529108,235.5176239013672,16561100
2021-02-16,235.55607452010733,236.61354960880325,233.52765570002188,234.27749633789062,26728500
2021-02-17,232.5238602901919,235.40486497453526,232.15770663695596,235.2988739013672,21653500
2021-02-18,232.98632355686053,235.0386744478953,232.08058447417395,234.90377807617188,16925600
2021-02-19,234.86526703672254,234.97125810430992,231.4253871453351,232.1865997314453,25262600
2021-02-22,228.7659847524381,229.2573898424661,223.92896078770121,225.96205139160156,36446900
2021-02-23,221.93441903027252,226.27039297069203,220.3927335259712,224.7672576904297,30228700
2021-02-24,221.6260859908562,226.62691184556778,220.65290597795175,226.0006103515625,26339700
2021-02-25,223.6206609287914,226.03916586725174,219.57375431876594,220.64329528808594,39542200
2021-02-26,223.09069051024048,226.79071832129497,221.1732210595006,223.9097137451172,37819200
2021-03-01,227.30139726551226,228.8141775442121,224.65163525341808,228.30349731445312,25324000
2021-03-02,228.3709438798375,228.6503815688465,224.94070877790585,225.34539794921875,22812500
2021-03-03,223.69771563290254,225.06595452670567,218.97631299108363,219.265380859375,34029500
2021-03-04,218.47529737394672,224.01570898842058,216.08568317000322,218.4656524658203,44727800
2021-03-05,221.15395671882018,224.7672685097658,218.20549664982508,223.15814208984375,41872800
2021-03-08,222.93650165921431,224.86360116532182,218.85106011593194,219.10157775878906,35267400
2021-03-09,224.39144766882563,226.80032179889255,223.22554612072886,225.25863647460938,33080500
2021-03-10,228.3612709057459,228.3612709057459,223.5820580919073,223.94821166992188,29746800
2021-03-11,226.39564069372042,230.45217663835976,225.769324576254,228.48654174804688,29907600
2021-03-12,225.48027844351745,227.2243158933277,224.72871079226346,227.1568603515625,22653700
2021-03-15,226.3956704438466,226.61728278402174,223.3604797125114,226.25112915039062,26034900
2021-03-16,227.66752641282557,231.30974317417687,227.33992303701345,229.04541015625,28092200
2021-03-17,227.54228256273657,229.8548109365538,224.72871887180514,228.39984130859375,29562100
2021-03-18,224.0831392862076,225.65373016609632,221.93442734749217,222.31021118164062,34833000
2021-03-19,222.59928144301026,223.99642572837095,220.99015502303175,221.95370483398438,46430700
2021-03-22,221.8766463051497,228.26497233773054,221.75138010952486,227.38815307617188,30127000
2021-03-23,228.83346531421046,232.26370051990457,228.42877613065596,228.92018127441406,31638400
2021-03-24,229.18037107130388,229.32489768880484,226.74259077208097,226.8774871826172,25620100
2021-03-25,226.72326863404157,228.3034897022799,223.12923203238185,223.87115478515625,34061900
2021-03-26,223.10998133895845,228.08190233048978,223.10998133895845,227.8602752685547,25479900
2021-03-29,227.96626509818577,228.1686170443664,223.42795334672408,226.6654815673828,25227500
2021-03-30,225.0177738706146,225.3261168505075,222.6763550152882,223.39901733398438,24792000
2021-03-31,224.4203642125562,230.38473920948553,223.91931425170065,227.17611694335938,43623500
2021-04-01,229.77770349981284,233.98841108228743,229.37301438067678,233.5162811279297,30338000
2021-04-05,233.9113368678305,240.8489069737812,233.85352623404805,239.99134826660156,36910600
2021-04-06,238.58458250461078,240.30933029268618,237.8811952203503,238.82546997070312,22931900
2021-04-07,238.7772763423201,241.78354704819517,238.17988016425605,240.7910919189453,22719800
2021-04-08,243.55649738550932,244.87655596262505,242.8145598913345,244.0189971923828,23625200
2021-04-09,243.65285694635057,246.65914261285144,243.23853754925662,246.5242462158203,24326800
2021-04-12,245.42578962524593,248.277903660416,245.33905896446214,246.58204650878906,27148700
